Timestamp,Normalized X,Normalized Y,On Screen,Awake
1700344797.852496,2688.0,-360.0,False,True
1700344797.9156325,2304.0,0.0,False,True
1700344797.9774868,2304.0,0.0,False,True
1700344798.0450623,2304.0,0.0,False,True
1700344798.1170008,2304.0,0.0,False,True
1700344798.1810002,2304.0,0.0,False,True
1700344798.2431448,2304.0,0.0,False,True
1700344798.3081477,2304.0,-360.0,False,True
1700344798.3680007,1920.0,0.0,True,True
1700344798.432128,2304.0,0.0,False,True
1700344798.4940093,2304.0,0.0,False,True
1700344798.562131,2304.0,0.0,False,True
1700344798.6250057,2304.0,0.0,False,True
1700344798.687145,2304.0,360.0,False,True
1700344798.7540042,2304.0,0.0,False,True
1700344798.8181236,1920.0,0.0,True,True
1700344798.8800092,2304.0,0.0,False,True
1700344798.9420006,1920.0,0.0,True,True
1700344799.0030422,2304.0,0.0,False,True
1700344799.0610087,2304.0,0.0,False,True
1700344799.1221447,2304.0,0.0,False,True
1700344799.1831086,2304.0,0.0,False,True
1700344799.2469995,2304.0,360.0,False,True
1700344799.30813,2304.0,360.0,False,True
1700344799.3760002,2304.0,0.0,False,True
1700344799.4381323,2304.0,0.0,False,True
1700344799.503107,1920.0,0.0,True,True
1700344799.5681057,2304.0,0.0,False,True
1700344799.6311076,2304.0,360.0,False,True
1700344799.6910005,2304.0,0.0,False,True
1700344799.7491083,2688.0,0.0,False,True
1700344799.8100162,2688.0,0.0,False,True
1700344799.8750033,2304.0,0.0,False,True
1700344799.936,2688.0,0.0,False,True
1700344799.9979997,2304.0,0.0,False,True
1700344800.0630007,2304.0,0.0,False,True
1700344800.128058,2688.0,360.0,False,True
1700344800.197008,2688.0,360.0,False,True
1700344800.3131258,2688.0,0.0,False,True
1700344800.3751204,2304.0,0.0,False,True
1700344800.445103,2304.0,0.0,False,True
1700344800.5081222,2304.0,0.0,False,True
1700344800.5710826,2304.0,0.0,False,True
1700344800.6310005,2688.0,360.0,False,True
1700344800.6970007,2688.0,360.0,False,True
1700344800.75612,2304.0,0.0,False,True
1700344800.8171132,2304.0,0.0,False,True
1700344800.882106,2688.0,0.0,False,True
1700344800.9491253,2304.0,360.0,False,True
1700344801.0121207,2688.0,360.0,False,True
1700344801.083011,2688.0,0.0,False,True
1700344801.1511085,2688.0,0.0,False,True
1700344801.2131438,2688.0,0.0,False,True
1700344801.2761123,2304.0,360.0,False,True
1700344801.337002,2304.0,720.0,False,False
1700344801.3941321,2304.0,360.0,False,True
1700344801.460014,2304.0,360.0,False,True
1700344801.528124,2688.0,0.0,False,True
1700344801.5950115,2304.0,0.0,False,True
1700344801.662021,2304.0,0.0,False,True
1700344801.7250004,2688.0,0.0,False,True
1700344801.789063,2688.0,360.0,False,True
1700344801.8510745,2304.0,0.0,False,True
1700344801.9150522,2688.0,0.0,False,True
1700344801.98,2304.0,0.0,False,True
1700344802.042004,2688.0,0.0,False,True
1700344802.114011,2688.0,0.0,False,True
1700344802.1850066,2688.0,0.0,False,True
1700344802.2470648,2304.0,0.0,False,True
1700344802.311038,2304.0,0.0,False,True
1700344802.3730145,1920.0,720.0,True,False
1700344802.4350777,2304.0,360.0,False,True
1700344802.5000207,2688.0,0.0,False,True
1700344802.5631194,2688.0,0.0,False,True
1700344802.6291156,2304.0,0.0,False,True
1700344802.6960738,2304.0,0.0,False,True
1700344802.756127,1920.0,0.0,True,True
1700344802.8221178,2688.0,0.0,False,True
1700344802.8820403,2688.0,360.0,False,True
1700344802.9440002,2304.0,0.0,False,True
1700344803.0111265,2304.0,0.0,False,True
1700344803.0750036,2304.0,0.0,False,True
1700344803.1371365,2304.0,0.0,False,True
1700344803.1990094,2688.0,0.0,False,True
1700344803.2600577,2304.0,0.0,False,True
