Timestamp,Normalized X,Normalized Y,On Screen,Awake,Blinking,Blinks,Score
1700405681.5348349,1440.0,360.0,True,False,True,2,22
1700405681.73579,400.0,0.0,True,False,True,2,21
1700405681.939585,1360.0,1260.0,False,False,True,3,19
1700405682.3408158,-1600.0,1080.0,True,False,True,3,18
1700405682.538044,2880.0,540.0,False,False,True,3,16
1700405682.73615,-560.0,1080.0,True,False,True,3,15
1700405682.935041,1040.0,180.0,True,False,True,3,14
1700405683.1030972,720.0,360.0,True,False,True,3,13
1700405683.303087,720.0,180.0,True,False,True,3,12
1700405683.507272,1200.0,180.0,True,False,True,3,11
1700405683.675057,-1840.0,180.0,True,False,True,3,10
1700405683.8714979,1280.0,540.0,True,False,True,3,9
1700405684.07148,1040.0,900.0,True,False,True,3,8
1700405684.269366,560.0,900.0,True,False,True,3,7
1700405684.471599,1200.0,900.0,True,False,True,3,6
1700405684.667943,800.0,540.0,True,False,True,3,5
1700405684.8336651,560.0,180.0,True,False,True,3,4
1700405685.001594,240.0,720.0,True,False,True,3,3
1700405685.171788,-80.0,540.0,True,False,True,3,2
1700405685.3756402,-240.0,180.0,True,False,True,3,1
1700405685.572822,-160.0,900.0,True,False,True,3,0
1700405685.770389,320.0,540.0,True,False,True,3,-1
1700405685.973962,-320.0,360.0,True,False,True,3,-2
1700405686.1718159,1120.0,1080.0,True,False,True,3,-3
1700405686.375704,-80.0,540.0,True,False,True,3,-4
1700405686.571557,800.0,900.0,True,False,True,3,-5
1700405686.775112,-640.0,540.0,True,False,True,3,-6
1700405686.970735,-640.0,720.0,True,False,True,3,-7
1700405687.174166,-560.0,900.0,True,False,True,3,-8
1700405687.375691,640.0,1260.0,False,False,True,3,-10
1700405687.572556,-480.0,540.0,True,False,True,3,-11
1700405687.7740831,1120.0,540.0,True,False,True,3,-12
1700405687.975022,-560.0,0.0,True,False,True,3,-13
1700405688.1759832,800.0,360.0,True,False,True,3,-14
1700405688.3765068,640.0,360.0,True,False,True,3,-15
1700405688.580984,1440.0,720.0,True,False,True,3,-16
1700405688.772013,1040.0,360.0,True,False,True,3,-17
1700405688.972488,960.0,360.0,True,False,True,3,-18
1700405689.175553,960.0,1080.0,True,False,True,4,-19
1700405689.376278,400.0,2160.0,False,False,True,5,-21
1700405689.572365,-480.0,540.0,True,False,True,5,-22
1700405689.776942,80.0,-180.0,True,False,True,5,-23
1700405689.976429,-160.0,900.0,True,False,True,5,-24
1700405690.178019,-80.0,900.0,True,False,True,5,-25
1700405690.374912,240.0,1620.0,False,False,True,5,-27
1700405690.574265,-720.0,1440.0,False,False,False,6,-27
1700405691.4031749,480.0,1800.0,False,False,False,7,-27
1700405691.573133,-640.0,2520.0,False,False,False,8,-27
1700405691.739968,-800.0,2880.0,False,False,False,9,-27
1700405691.944612,560.0,1980.0,False,False,False,9,-27
1700405692.142279,320.0,2160.0,False,False,False,10,-27
1700405692.3429601,2000.0,1800.0,False,False,False,10,-27
1700405692.5459719,1040.0,1080.0,True,False,False,10,-26
1700405692.7436001,1360.0,720.0,True,False,False,10,-25
1700405692.941758,1120.0,1080.0,True,False,False,10,-24
1700405693.1435258,-640.0,1080.0,True,False,False,10,-23
1700405693.340918,-640.0,1080.0,True,False,False,11,-22
1700405693.510736,1120.0,900.0,True,False,False,11,-21
1700405693.7106419,2400.0,0.0,False,False,False,11,-21
1700405695.573923,1040.0,720.0,True,False,False,11,-20
1700405695.741766,400.0,900.0,True,False,False,11,-19
1700405695.941968,800.0,900.0,True,False,False,11,-18
1700405696.142255,1200.0,900.0,True,False,False,11,-17
1700405696.343053,1760.0,720.0,True,False,False,11,-16
1700405696.5111182,880.0,180.0,True,False,False,10,-15
1700405696.714129,-400.0,720.0,True,False,False,10,-14
1700405696.9112399,1040.0,0.0,True,False,False,10,-13
1700405697.10937,800.0,-360.0,True,False,False,10,-12
1700405697.309626,-240.0,360.0,True,False,False,10,-11
1700405697.5144598,800.0,720.0,True,False,False,10,-10
1700405697.711126,1360.0,540.0,True,False,False,10,-9
1700405697.91137,1280.0,0.0,True,False,False,10,-8
1700405698.078015,400.0,900.0,True,False,False,10,-7
1700405698.2797272,960.0,900.0,True,False,False,10,-6
1700405698.480543,800.0,1080.0,True,False,False,11,-5
1700405698.65117,-0.0,1080.0,True,False,False,11,-4
1700405701.3440042,640.0,-1260.0,False,False,False,11,-4
1700405701.552032,1360.0,900.0,True,False,False,11,-3
1700405701.748103,1600.0,1080.0,True,False,False,11,-2
1700405701.945576,1520.0,1080.0,True,False,False,11,-1
1700405702.1139112,1120.0,1080.0,True,False,False,11,0
1700405702.3131032,960.0,1080.0,True,False,False,11,1
1700405702.4800372,880.0,900.0,True,False,False,11,2
1700405702.68382,800.0,1080.0,True,False,False,11,3
1700405702.8781362,1520.0,1620.0,False,False,False,11,3
1700405703.7476811,-1280.0,1440.0,False,False,False,11,3
1700405704.148149,1120.0,540.0,True,False,False,11,4
1700405705.0098822,-80.0,540.0,True,False,False,11,5
1700405705.179541,1360.0,540.0,True,False,False,11,6
1700405705.383894,1120.0,720.0,True,False,False,11,7
1700405705.583871,2000.0,720.0,False,False,False,11,7
1700405705.787019,1200.0,180.0,True,False,False,11,8
1700405705.984436,240.0,720.0,True,False,False,11,9
1700405706.1835961,400.0,360.0,True,False,False,11,10
1700405706.384758,880.0,360.0,True,False,False,11,11
1700405706.983134,1200.0,360.0,True,False,False,11,12
1700405707.1510432,1120.0,720.0,True,False,False,11,13
1700405707.3558679,-1360.0,1440.0,False,False,False,11,13
1700405707.553741,-1440.0,360.0,True,False,False,11,14
1700405707.748842,160.0,900.0,True,False,False,11,15
1700405707.952508,-960.0,360.0,True,False,False,11,16
1700405708.319005,720.0,720.0,True,False,False,11,17
1700405708.52052,-1280.0,900.0,True,False,False,11,18
1700405708.721011,-1280.0,720.0,True,False,False,11,19
1700405708.918781,-160.0,1260.0,False,False,False,11,19
1700405709.118252,-1040.0,1440.0,False,False,False,11,19
1700405709.5179121,-1200.0,1080.0,True,False,False,11,20
1700405709.8827689,-800.0,720.0,True,False,False,11,21
1700405710.2866812,-1040.0,900.0,True,False,False,11,22
1700405710.485416,-560.0,360.0,True,False,False,11,23
1700405710.683274,1520.0,-360.0,True,False,False,11,24
1700405710.852983,800.0,0.0,True,False,False,11,25
1700405711.051059,720.0,0.0,True,False,False,10,26
1700405711.252479,640.0,360.0,True,False,False,10,27
1700405711.451187,880.0,180.0,True,False,False,10,28
1700405711.651705,160.0,360.0,True,False,False,10,29
1700405711.853002,2000.0,1260.0,False,False,False,10,29
1700405712.054295,2480.0,1800.0,False,False,False,10,29
1700405712.250519,2400.0,720.0,False,False,False,10,29
1700405712.419848,3280.0,360.0,False,False,False,10,29
1700405712.619029,2560.0,1080.0,False,False,False,10,29
1700405712.820854,3040.0,180.0,False,False,False,10,29
1700405713.020677,2640.0,900.0,False,False,False,9,29
1700405713.216573,2880.0,180.0,False,False,False,9,29
1700405713.384717,2800.0,900.0,False,False,False,9,29
1700405713.555399,2960.0,540.0,False,False,False,9,29
1700405713.7527502,2480.0,900.0,False,False,False,9,29
1700405713.951376,2800.0,540.0,False,False,False,9,29
1700405714.1188018,2720.0,900.0,False,False,False,9,29
1700405714.285734,2880.0,720.0,False,False,False,9,29
1700405714.488492,2320.0,1080.0,False,False,False,9,29
1700405714.682643,2240.0,720.0,False,False,False,9,29
1700405714.851478,2720.0,1080.0,False,False,False,9,29
1700405715.0517938,2800.0,540.0,False,False,False,9,29
1700405715.251153,1680.0,1440.0,False,False,False,9,29
1700405715.455337,1680.0,1080.0,True,False,False,9,30
1700405715.655904,1520.0,1260.0,False,False,False,9,30
1700405715.8526359,1360.0,1260.0,False,False,False,9,30
1700405716.05499,1440.0,720.0,True,False,False,9,31
1700405716.2524889,1760.0,1080.0,True,False,False,9,32
1700405716.457536,1760.0,1080.0,True,False,False,9,33
1700405716.6565619,1760.0,1080.0,True,False,False,9,34
1700405716.857343,1920.0,1080.0,True,False,False,9,35
1700405717.053958,2400.0,900.0,False,False,False,9,35
1700405717.252605,2160.0,180.0,False,False,False,9,35
1700405717.418988,2160.0,180.0,False,False,False,9,35
1700405717.6191812,-160.0,-1440.0,False,False,False,9,35
1700405717.8197372,400.0,-1620.0,False,False,False,9,35
1700405718.026137,-640.0,180.0,True,False,False,9,36
1700405718.224788,80.0,-720.0,True,False,False,9,37
1700405718.419192,480.0,-900.0,True,False,False,9,38
1700405718.5899332,400.0,-180.0,True,False,False,9,39
1700405718.79197,160.0,720.0,True,False,False,9,40
1700405718.988889,2720.0,360.0,False,False,False,9,40
1700405719.187723,1280.0,360.0,True,False,False,9,41
1700405719.393041,1280.0,720.0,True,False,False,9,42
1700405719.58726,1120.0,360.0,True,False,False,9,43
1700405719.7876952,1200.0,540.0,True,False,False,9,44
1700405719.955138,1360.0,360.0,True,False,False,8,45
1700405720.158025,1200.0,540.0,True,False,False,7,46
1700405720.358687,1120.0,900.0,True,False,False,7,47
1700405720.5559838,160.0,1440.0,False,False,False,7,47
1700405720.755449,400.0,1260.0,False,False,False,7,47
1700405720.9583628,-160.0,540.0,True,False,False,7,48
1700405721.157651,80.0,-180.0,True,False,False,7,49
1700405721.359205,-0.0,1440.0,False,False,False,7,49
1700405721.558059,320.0,1800.0,False,False,False,7,49
1700405721.757567,-80.0,2160.0,False,False,False,7,49
1700405721.961189,160.0,1800.0,False,False,False,6,49
1700405722.15744,1520.0,360.0,True,False,False,6,50
1700405722.355786,800.0,360.0,True,False,True,5,49
1700405722.55686,1200.0,720.0,True,False,True,5,48
1700405722.7591271,1120.0,360.0,True,False,True,5,47
1700405722.9576042,1280.0,360.0,True,False,True,5,46
1700405723.159148,1120.0,360.0,True,False,True,5,45
1700405723.3617861,2000.0,180.0,False,False,True,5,43
1700405723.561415,2400.0,1260.0,False,False,True,4,41
1700405723.763259,2480.0,1440.0,False,False,True,4,39
1700405723.9593012,2080.0,180.0,False,False,True,4,37
1700405724.159163,1840.0,1080.0,True,False,True,4,36
1700405724.3579562,2400.0,1080.0,False,False,True,4,34
1700405724.5593169,2000.0,360.0,False,False,True,4,32
1700405724.759948,2560.0,540.0,False,False,True,4,30
1700405724.961758,2560.0,540.0,False,False,True,4,28
1700405725.159294,2400.0,720.0,False,False,True,4,26
1700405725.359328,2560.0,360.0,False,False,True,4,24
1700405725.558927,2560.0,540.0,False,False,True,4,22
1700405725.759338,2720.0,900.0,False,False,True,4,20
1700405725.958832,1600.0,1080.0,True,False,True,4,19
1700405726.158591,960.0,1080.0,True,False,True,4,18
1700405726.3585112,960.0,1080.0,True,False,True,4,17
1700405726.5577369,1280.0,1260.0,False,False,True,4,15
1700405726.757321,720.0,1080.0,True,False,True,4,14
1700405726.9604979,-480.0,1620.0,False,False,True,4,12
1700405727.163198,-1440.0,1440.0,False,False,True,3,10
1700405727.358977,-1440.0,720.0,True,False,True,3,9
1700405727.5632918,-1840.0,1440.0,False,False,True,3,7
1700405727.7573729,-1760.0,900.0,True,False,True,3,6
1700405727.960185,-1600.0,1620.0,False,False,True,3,4
1700405728.161589,-1680.0,1260.0,False,False,True,3,2
1700405728.360498,-1280.0,1080.0,True,False,True,3,1
1700405728.560123,1200.0,720.0,True,False,True,3,0
1700405728.7272582,1280.0,720.0,True,False,True,3,-1
1700405728.925796,1040.0,720.0,True,False,True,3,-2
1700405729.128709,960.0,900.0,True,False,True,3,-3
1700405729.32732,1200.0,900.0,True,False,True,3,-4
1700405729.528073,1280.0,180.0,True,False,True,3,-5
1700405729.7254589,1840.0,900.0,True,False,True,3,-6
1700405729.925663,2800.0,540.0,False,False,True,3,-8
1700405730.0933151,3040.0,360.0,False,False,True,3,-10
1700405730.292703,160.0,2160.0,False,False,True,3,-12
1700405730.49566,1040.0,900.0,True,False,True,3,-13
1700405730.695489,1360.0,1080.0,True,False,True,4,-14
1700405730.9020522,960.0,360.0,True,False,True,4,-15
1700405731.0937312,720.0,720.0,True,False,True,4,-16
1700405731.294399,800.0,720.0,True,False,True,5,-17
1700405731.460791,640.0,1080.0,True,False,False,6,-16
1700405731.6618612,800.0,540.0,True,False,False,6,-15
1700405731.862255,960.0,540.0,True,False,False,6,-14
1700405732.065294,1200.0,720.0,True,False,False,6,-13
1700405732.263324,560.0,180.0,True,False,False,6,-12
